# n      x1       x2       g1      g2

16590000  0.972433  0.945515  0.0114275  0.0222723
16600000  0.972476  0.945598  0.011409  0.0222371
16610000  0.972518  0.945681  0.0113905  0.022202
16620000  0.972561  0.945764  0.011372  0.0221669
16630000  0.972603  0.945846  0.0113535  0.0221319
16640000  0.972645  0.945929  0.0113351  0.0220969
16650000  0.972688  0.946011  0.0113167  0.022062
16660000  0.97273  0.946093  0.0112984  0.0220272
16670000  0.972772  0.946175  0.01128  0.0219924
16680000  0.972814  0.946257  0.0112617  0.0219577
16690000  0.972856  0.946339  0.0112435  0.0219231
16700000  0.972898  0.94642  0.0112253  0.0218885
16710000  0.972939  0.946502  0.0112071  0.0218539
16720000  0.972981  0.946583  0.0111889  0.0218194
16730000  0.973023  0.946664  0.0111708  0.021785
16740000  0.973064  0.946745  0.0111527  0.0217506
16750000  0.973106  0.946826  0.0111346  0.0217163
16760000  0.973147  0.946907  0.0111166  0.0216821
16770000  0.973189  0.946988  0.0110986  0.0216479
16780000  0.97323  0.947068  0.0110806  0.0216137
16790000  0.973271  0.947149  0.0110626  0.0215796
16800000  0.973312  0.947229  0.0110447  0.0215456
16810000  0.973353  0.947309  0.0110269  0.0215116
16820000  0.973395  0.94739  0.011009  0.0214777
16830000  0.973436  0.947469  0.0109912  0.0214439
16840000  0.973476  0.947549  0.0109734  0.0214101
16850000  0.973517  0.947629  0.0109557  0.0213763
16860000  0.973558  0.947709  0.0109379  0.0213426
16870000  0.973599  0.947788  0.0109202  0.021309
16880000  0.973639  0.947867  0.0109026  0.0212754
16890000  0.97368  0.947947  0.010885  0.0212419
16900000  0.973721  0.948026  0.0108674  0.0212084
16910000  0.973761  0.948105  0.0108498  0.021175
16920000  0.973801  0.948183  0.0108323  0.0211417
16930000  0.973842  0.948262  0.0108147  0.0211084
16940000  0.973882  0.948341  0.0107973  0.0210751
16950000  0.973922  0.948419  0.0107798  0.0210419
16960000  0.973962  0.948497  0.0107624  0.0210088
16970000  0.974002  0.948576  0.010745  0.0209757
16980000  0.974042  0.948654  0.0107277  0.0209427
16990000  0.974082  0.948732  0.0107103  0.0209097
17000000  0.974122  0.948809  0.010693  0.0208768
17010000  0.974162  0.948887  0.0106758  0.020844
17020000  0.974202  0.948965  0.0106586  0.0208111
17030000  0.974241  0.949042  0.0106413  0.0207784
17040000  0.974281  0.94912  0.0106242  0.0207457
17050000  0.97432  0.949197  0.010607  0.0207131
17060000  0.97436  0.949274  0.0105899  0.0206805
17070000  0.974399  0.949351  0.0105728  0.0206479
17080000  0.974439  0.949428  0.0105558  0.0206155
17090000  0.974478  0.949504  0.0105387  0.020583
17100000  0.974517  0.949581  0.0105218  0.0205507
17110000  0.974556  0.949658  0.0105048  0.0205184
17120000  0.974596  0.949734  0.0104879  0.0204861
17130000  0.974635  0.94981  0.0104709  0.0204539
17140000  0.974674  0.949886  0.0104541  0.0204217
17150000  0.974712  0.949962  0.0104372  0.0203896
17160000  0.974751  0.950038  0.0104204  0.0203576
17170000  0.97479  0.950114  0.0104036  0.0203256
17180000  0.974829  0.95019  0.0103868  0.0202936
17190000  0.974867  0.950265  0.0103701  0.0202617
17200000  0.974906  0.950341  0.0103534  0.0202299
17210000  0.974945  0.950416  0.0103367  0.0201981
17220000  0.974983  0.950491  0.0103201  0.0201664
17230000  0.975021  0.950566  0.0103035  0.0201347
17240000  0.97506  0.950641  0.0102869  0.0201031
17250000  0.975098  0.950716  0.0102703  0.0200715
17260000  0.975136  0.950791  0.0102538  0.02004
17270000  0.975175  0.950865  0.0102373  0.0200085
17280000  0.975213  0.95094  0.0102208  0.0199771
17290000  0.975251  0.951014  0.0102044  0.0199457
17300000  0.975289  0.951088  0.010188  0.0199144
17310000  0.975327  0.951163  0.0101716  0.0198831
17320000  0.975364  0.951237  0.0101552  0.0198519
17330000  0.975402  0.95131  0.0101389  0.0198208
17340000  0.97544  0.951384  0.0101226  0.0197897
17350000  0.975478  0.951458  0.0101063  0.0197586
17360000  0.975515  0.951531  0.0100901  0.0197276
17370000  0.975553  0.951605  0.0100738  0.0196967
17380000  0.97559  0.951678  0.0100577  0.0196657
17390000  0.975628  0.951751  0.0100415  0.0196349
17400000  0.975665  0.951824  0.0100254  0.0196041
17410000  0.975702  0.951897  0.0100093  0.0195733
17420000  0.97574  0.95197  0.00999317  0.0195426
17430000  0.975777  0.952043  0.00997712  0.019512
17440000  0.975814  0.952116  0.0099611  0.0194814
17450000  0.975851  0.952188  0.0099451  0.0194508
17460000  0.975888  0.952261  0.00992914  0.0194204
17470000  0.975925  0.952333  0.0099132  0.0193899
17480000  0.975962  0.952405  0.00989728  0.0193595
17490000  0.975999  0.952477  0.0098814  0.0193292
17500000  0.976036  0.952549  0.00986554  0.0192989
17510000  0.976072  0.952621  0.00984971  0.0192686
17520000  0.976109  0.952693  0.0098339  0.0192384
17530000  0.976146  0.952764  0.00981813  0.0192083
17540000  0.976182  0.952836  0.00980238  0.0191782
17550000  0.976219  0.952907  0.00978666  0.0191481
17560000  0.976255  0.952978  0.00977096  0.0191181
17570000  0.976291  0.95305  0.00975529  0.0190882
17580000  0.976328  0.953121  0.00973965  0.0190583
17590000  0.976364  0.953192  0.00972404  0.0190284
17600000  0.9764  0.953262  0.00970845  0.0189986
17610000  0.976436  0.953333  0.00969289  0.0189689
17620000  0.976472  0.953404  0.00967735  0.0189392
17630000  0.976508  0.953474  0.00966185  0.0189095
17640000  0.976544  0.953545  0.00964637  0.0188799
17650000  0.97658  0.953615  0.00963091  0.0188504
17660000  0.976616  0.953685  0.00961548  0.0188208
17670000  0.976652  0.953755  0.00960008  0.0187914
17680000  0.976688  0.953825  0.00958471  0.018762
17690000  0.976723  0.953895  0.00956936  0.0187326
17700000  0.976759  0.953965  0.00955404  0.0187033
17710000  0.976795  0.954034  0.00953874  0.018674
17720000  0.97683  0.954104  0.00952347  0.0186448
17730000  0.976866  0.954173  0.00950823  0.0186156
17740000  0.976901  0.954242  0.00949301  0.0185865
17750000  0.976936  0.954312  0.00947782  0.0185574
17760000  0.976972  0.954381  0.00946266  0.0185284
17770000  0.977007  0.95445  0.00944752  0.0184994
17780000  0.977042  0.954519  0.0094324  0.0184705
17790000  0.977077  0.954587  0.00941732  0.0184416
17800000  0.977112  0.954656  0.00940225  0.0184128
17810000  0.977147  0.954725  0.00938722  0.018384
17820000  0.977182  0.954793  0.00937221  0.0183553
17830000  0.977217  0.954861  0.00935722  0.0183266
17840000  0.977252  0.954929  0.00934227  0.0182979
17850000  0.977287  0.954998  0.00932733  0.0182693
17860000  0.977321  0.955066  0.00931243  0.0182408
17870000  0.977356  0.955134  0.00929754  0.0182122
17880000  0.977391  0.955201  0.00928269  0.0181838
17890000  0.977425  0.955269  0.00926786  0.0181554
17900000  0.97746  0.955337  0.00925305  0.018127
17910000  0.977494  0.955404  0.00923827  0.0180987
17920000  0.977528  0.955471  0.00922351  0.0180704
17930000  0.977563  0.955539  0.00920878  0.0180422
17940000  0.977597  0.955606  0.00919408  0.018014
17950000  0.977631  0.955673  0.0091794  0.0179859
17960000  0.977665  0.95574  0.00916474  0.0179578
17970000  0.9777  0.955807  0.00915011  0.0179297
17980000  0.977734  0.955873  0.00913551  0.0179017
17990000  0.977768  0.95594  0.00912093  0.0178738
18000000  0.977802  0.956007  0.00910637  0.0178459
18010000  0.977835  0.956073  0.00909184  0.017818
18020000  0.977869  0.956139  0.00907734  0.0177902
18030000  0.977903  0.956206  0.00906285  0.0177624
18040000  0.977937  0.956272  0.0090484  0.0177347
18050000  0.97797  0.956338  0.00903397  0.017707
18060000  0.978004  0.956404  0.00901956  0.0176794
18070000  0.978038  0.956469  0.00900518  0.0176518
18080000  0.978071  0.956535  0.00899082  0.0176243
18090000  0.978105  0.956601  0.00897648  0.0175968
18100000  0.978138  0.956666  0.00896218  0.0175693
18110000  0.978171  0.956732  0.00894789  0.0175419
18120000  0.978205  0.956797  0.00893363  0.0175145
18130000  0.978238  0.956862  0.00891939  0.0174872
18140000  0.978271  0.956927  0.00890518  0.0174599
18150000  0.978304  0.956992  0.00889099  0.0174327
18160000  0.978337  0.957057  0.00887683  0.0174055
18170000  0.97837  0.957122  0.00886269  0.0173784
18180000  0.978403  0.957187  0.00884857  0.0173513
18190000  0.978436  0.957251  0.00883448  0.0173242
18200000  0.978469  0.957316  0.00882041  0.0172972
18210000  0.978502  0.95738  0.00880637  0.0172703
18220000  0.978535  0.957444  0.00879235  0.0172433
18230000  0.978568  0.957509  0.00877835  0.0172165
18240000  0.9786  0.957573  0.00876438  0.0171896
18250000  0.978633  0.957637  0.00875043  0.0171628
18260000  0.978666  0.9577  0.0087365  0.0171361
18270000  0.978698  0.957764  0.0087226  0.0171094
18280000  0.97873  0.957828  0.00870872  0.0170827
18290000  0.978763  0.957892  0.00869487  0.0170561
18300000  0.978795  0.957955  0.00868104  0.0170296
18310000  0.978828  0.958018  0.00866723  0.017003
18320000  0.97886  0.958082  0.00865344  0.0169765
18330000  0.978892  0.958145  0.00863968  0.0169501
18340000  0.978924  0.958208  0.00862595  0.0169237
18350000  0.978956  0.958271  0.00861223  0.0168973
18360000  0.978988  0.958334  0.00859854  0.016871
18370000  0.97902  0.958397  0.00858487  0.0168448
18380000  0.979052  0.958459  0.00857123  0.0168185
18390000  0.979084  0.958522  0.0085576  0.0167923
18400000  0.979116  0.958585  0.00854401  0.0167662
18410000  0.979148  0.958647  0.00853043  0.0167401
18420000  0.97918  0.958709  0.00851688  0.016714
18430000  0.979211  0.958771  0.00850335  0.016688
18440000  0.979243  0.958834  0.00848984  0.0166621
18450000  0.979275  0.958896  0.00847635  0.0166361
18460000  0.979306  0.958958  0.00846289  0.0166102
18470000  0.979338  0.959019  0.00844945  0.0165844
18480000  0.979369  0.959081  0.00843604  0.0165586
18490000  0.979401  0.959143  0.00842264  0.0165328
18500000  0.979432  0.959204  0.00840927  0.0165071
18510000  0.979463  0.959266  0.00839592  0.0164814
18520000  0.979494  0.959327  0.0083826  0.0164558
18530000  0.979526  0.959388  0.00836929  0.0164302
18540000  0.979557  0.959449  0.00835601  0.0164046
18550000  0.979588  0.959511  0.00834276  0.0163791
18560000  0.979619  0.959572  0.00832952  0.0163537
18570000  0.97965  0.959632  0.00831631  0.0163282
18580000  0.979681  0.959693  0.00830311  0.0163029
18590000  0.979712  0.959754  0.00828994  0.0162775
18600000  0.979743  0.959814  0.0082768  0.0162522
18610000  0.979773  0.959875  0.00826367  0.0162269
18620000  0.979804  0.959935  0.00825057  0.0162017
18630000  0.979835  0.959996  0.00823749  0.0161765
18640000  0.979866  0.960056  0.00822443  0.0161514
18650000  0.979896  0.960116  0.00821139  0.0161263
18660000  0.979927  0.960176  0.00819838  0.0161012
18670000  0.979957  0.960236  0.00818538  0.0160762
18680000  0.979988  0.960296  0.00817241  0.0160512
18690000  0.980018  0.960356  0.00815946  0.0160263
18700000  0.980049  0.960415  0.00814654  0.0160014
18710000  0.980079  0.960475  0.00813363  0.0159765
18720000  0.980109  0.960534  0.00812075  0.0159517
18730000  0.980139  0.960594  0.00810788  0.0159269
18740000  0.98017  0.960653  0.00809504  0.0159022
18750000  0.9802  0.960712  0.00808222  0.0158775
18760000  0.98023  0.960771  0.00806942  0.0158528
18770000  0.98026  0.96083  0.00805665  0.0158282
18780000  0.98029  0.960889  0.00804389  0.0158037
18790000  0.98032  0.960948  0.00803116  0.0157791
18800000  0.98035  0.961007  0.00801845  0.0157546
18810000  0.98038  0.961065  0.00800576  0.0157302
18820000  0.980409  0.961124  0.00799309  0.0157057
18830000  0.980439  0.961182  0.00798044  0.0156814
18840000  0.980469  0.961241  0.00796781  0.015657
18850000  0.980498  0.961299  0.00795521  0.0156327
18860000  0.980528  0.961357  0.00794262  0.0156085
18870000  0.980558  0.961415  0.00793006  0.0155842
18880000  0.980587  0.961473  0.00791752  0.0155601
18890000  0.980617  0.961531  0.00790499  0.0155359
18900000  0.980646  0.961589  0.00789249  0.0155118
18910000  0.980675  0.961647  0.00788001  0.0154877
18920000  0.980705  0.961704  0.00786755  0.0154637
18930000  0.980734  0.961762  0.00785512  0.0154397
18940000  0.980763  0.96182  0.0078427  0.0154158
18950000  0.980792  0.961877  0.0078303  0.0153919
18960000  0.980822  0.961934  0.00781793  0.015368
18970000  0.980851  0.961991  0.00780557  0.0153442
18980000  0.98088  0.962049  0.00779324  0.0153204
18990000  0.980909  0.962106  0.00778093  0.0152966
19000000  0.980938  0.962162  0.00776863  0.0152729
19010000  0.980967  0.962219  0.00775636  0.0152492
19020000  0.980996  0.962276  0.00774411  0.0152256
19030000  0.981024  0.962333  0.00773188  0.015202
19040000  0.981053  0.962389  0.00771967  0.0151784
19050000  0.981082  0.962446  0.00770748  0.0151549
19060000  0.981111  0.962502  0.00769531  0.0151314
19070000  0.981139  0.962559  0.00768316  0.0151079
19080000  0.981168  0.962615  0.00767103  0.0150845
19090000  0.981196  0.962671  0.00765892  0.0150612
19100000  0.981225  0.962727  0.00764683  0.0150378
19110000  0.981253  0.962783  0.00763476  0.0150145
19120000  0.981282  0.962839  0.00762271  0.0149913
19130000  0.98131  0.962895  0.00761068  0.014968
19140000  0.981338  0.96295  0.00759867  0.0149448
19150000  0.981367  0.963006  0.00758669  0.0149217
19160000  0.981395  0.963062  0.00757472  0.0148986
19170000  0.981423  0.963117  0.00756277  0.0148755
19180000  0.981451  0.963172  0.00755084  0.0148525
19190000  0.981479  0.963228  0.00753893  0.0148295
19200000  0.981507  0.963283  0.00752704  0.0148065
19210000  0.981536  0.963338  0.00751517  0.0147836
19220000  0.981563  0.963393  0.00750332  0.0147607
19230000  0.981591  0.963448  0.00749149  0.0147378
19240000  0.981619  0.963503  0.00747968  0.014715
19250000  0.981647  0.963558  0.00746789  0.0146922
19260000  0.981675  0.963612  0.00745612  0.0146695
19270000  0.981703  0.963667  0.00744437  0.0146468
19280000  0.98173  0.963721  0.00743264  0.0146241
19290000  0.981758  0.963776  0.00742093  0.0146015
19300000  0.981786  0.96383  0.00740924  0.0145789
19310000  0.981813  0.963885  0.00739756  0.0145563
19320000  0.981841  0.963939  0.00738591  0.0145338
19330000  0.981868  0.963993  0.00737428  0.0145113
19340000  0.981896  0.964047  0.00736266  0.0144888
19350000  0.981923  0.964101  0.00735107  0.0144664
19360000  0.981951  0.964155  0.00733949  0.014444
19370000  0.981978  0.964208  0.00732793  0.0144217
19380000  0.982005  0.964262  0.0073164  0.0143994
19390000  0.982032  0.964316  0.00730488  0.0143771
19400000  0.98206  0.964369  0.00729338  0.0143549
19410000  0.982087  0.964423  0.0072819  0.0143327
19420000  0.982114  0.964476  0.00727044  0.0143105
19430000  0.982141  0.964529  0.00725899  0.0142884
19440000  0.982168  0.964582  0.00724757  0.0142663
19450000  0.982195  0.964636  0.00723617  0.0142442
19460000  0.982222  0.964689  0.00722478  0.0142222
19470000  0.982249  0.964741  0.00721341  0.0142002
19480000  0.982276  0.964794  0.00720207  0.0141783
19490000  0.982302  0.964847  0.00719074  0.0141564
19500000  0.982329  0.9649  0.00717943  0.0141345
19510000  0.982356  0.964952  0.00716814  0.0141126
19520000  0.982383  0.965005  0.00715686  0.0140908
19530000  0.982409  0.965057  0.00714561  0.014069
19540000  0.982436  0.96511  0.00713438  0.0140473
19550000  0.982462  0.965162  0.00712316  0.0140256
19560000  0.982489  0.965214  0.00711196  0.0140039
19570000  0.982515  0.965266  0.00710078  0.0139823
19580000  0.982542  0.965318  0.00708962  0.0139607
19590000  0.982568  0.96537  0.00707848  0.0139391
19600000  0.982594  0.965422  0.00706735  0.0139176
19610000  0.982621  0.965474  0.00705625  0.0138961
19620000  0.982647  0.965526  0.00704516  0.0138746
19630000  0.982673  0.965578  0.00703409  0.0138532
19640000  0.982699  0.965629  0.00702304  0.0138318
19650000  0.982726  0.965681  0.00701201  0.0138104
19660000  0.982752  0.965732  0.007001  0.0137891
19670000  0.982778  0.965783  0.00699  0.0137678
19680000  0.982804  0.965835  0.00697902  0.0137465
19690000  0.98283  0.965886  0.00696806  0.0137253
19700000  0.982856  0.965937  0.00695712  0.0137041
19710000  0.982882  0.965988  0.0069462  0.013683
19720000  0.982907  0.966039  0.00693529  0.0136618
19730000  0.982933  0.96609  0.00692441  0.0136407
19740000  0.982959  0.96614  0.00691354  0.0136197
19750000  0.982985  0.966191  0.00690269  0.0135987
19760000  0.98301  0.966242  0.00689185  0.0135777
19770000  0.983036  0.966292  0.00688104  0.0135567
19780000  0.983062  0.966343  0.00687024  0.0135358
19790000  0.983087  0.966393  0.00685946  0.0135149
19800000  0.983113  0.966443  0.0068487  0.0134941
19810000  0.983138  0.966494  0.00683795  0.0134732
19820000  0.983164  0.966544  0.00682723  0.0134524
19830000  0.983189  0.966594  0.00681652  0.0134317
19840000  0.983215  0.966644  0.00680583  0.013411
19850000  0.98324  0.966694  0.00679515  0.0133903
19860000  0.983265  0.966744  0.0067845  0.0133696
19870000  0.98329  0.966793  0.00677386  0.013349
19880000  0.983316  0.966843  0.00676324  0.0133284
19890000  0.983341  0.966893  0.00675264  0.0133079
19900000  0.983366  0.966942  0.00674205  0.0132873
19910000  0.983391  0.966992  0.00673148  0.0132668
19920000  0.983416  0.967041  0.00672093  0.0132464
19930000  0.983441  0.96709  0.0067104  0.013226
19940000  0.983466  0.96714  0.00669988  0.0132056
19950000  0.983491  0.967189  0.00668938  0.0131852
19960000  0.983516  0.967238  0.0066789  0.0131649
19970000  0.983541  0.967287  0.00666844  0.0131446
19980000  0.983566  0.967336  0.00665799  0.0131243
19990000  0.98359  0.967385  0.00664756  0.0131041
20000000  0.983615  0.967433  0.00663715  0.0130839
20010000  0.98364  0.967482  0.00662675  0.0130637
20020000  0.983665  0.967531  0.00661637  0.0130436
20030000  0.983689  0.967579  0.00660601  0.0130235
20040000  0.983714  0.967628  0.00659567  0.0130034
20050000  0.983738  0.967676  0.00658534  0.0129834
20060000  0.983763  0.967725  0.00657503  0.0129634
20070000  0.983787  0.967773  0.00656474  0.0129434
20080000  0.983812  0.967821  0.00655446  0.0129235
20090000  0.983836  0.967869  0.0065442  0.0129035
20100000  0.983861  0.967917  0.00653396  0.0128837
20110000  0.983885  0.967965  0.00652373  0.0128638
20120000  0.983909  0.968013  0.00651352  0.012844
20130000  0.983933  0.968061  0.00650333  0.0128242
20140000  0.983958  0.968108  0.00649316  0.0128045
20150000  0.983982  0.968156  0.006483  0.0127847
20160000  0.984006  0.968204  0.00647285  0.0127651
20170000  0.98403  0.968251  0.00646273  0.0127454
20180000  0.984054  0.968299  0.00645262  0.0127258
20190000  0.984078  0.968346  0.00644253  0.0127062
20200000  0.984102  0.968393  0.00643245  0.0126866
20210000  0.984126  0.968441  0.00642239  0.0126671
20220000  0.98415  0.968488  0.00641235  0.0126476
20230000  0.984174  0.968535  0.00640232  0.0126281
20240000  0.984198  0.968582  0.00639231  0.0126087
20250000  0.984221  0.968629  0.00638232  0.0125893
20260000  0.984245  0.968676  0.00637234  0.0125699
20270000  0.984269  0.968722  0.00636238  0.0125505
20280000  0.984293  0.968769  0.00635244  0.0125312
20290000  0.984316  0.968816  0.00634251  0.0125119
20300000  0.98434  0.968862  0.0063326  0.0124927
20310000  0.984363  0.968909  0.0063227  0.0124735
20320000  0.984387  0.968955  0.00631282  0.0124543
20330000  0.98441  0.969002  0.00630296  0.0124351
20340000  0.984434  0.969048  0.00629311  0.012416
20350000  0.984457  0.969094  0.00628328  0.0123969
20360000  0.984481  0.96914  0.00627347  0.0123778
20370000  0.984504  0.969186  0.00626367  0.0123587
20380000  0.984527  0.969232  0.00625388  0.0123397
20390000  0.984551  0.969278  0.00624412  0.0123208
20400000  0.984574  0.969324  0.00623437  0.0123018
20410000  0.984597  0.96937  0.00622463  0.0122829
20420000  0.98462  0.969416  0.00621491  0.012264
20430000  0.984643  0.969461  0.00620521  0.0122451
20440000  0.984666  0.969507  0.00619552  0.0122263
20450000  0.98469  0.969552  0.00618585  0.0122075
20460000  0.984713  0.969598  0.0061762  0.0121887
20470000  0.984736  0.969643  0.00616656  0.01217
20480000  0.984759  0.969689  0.00615693  0.0121513
20490000  0.984781  0.969734  0.00614732  0.0121326
20500000  0.984804  0.969779  0.00613773  0.0121139
20510000  0.984827  0.969824  0.00612815  0.0120953
20520000  0.98485  0.969869  0.00611859  0.0120767
20530000  0.984873  0.969914  0.00610905  0.0120582
20540000  0.984895  0.969959  0.00609952  0.0120396
20550000  0.984918  0.970004  0.00609  0.0120211
20560000  0.984941  0.970048  0.0060805  0.0120027
20570000  0.984963  0.970093  0.00607102  0.0119842
20580000  0.984986  0.970138  0.00606155  0.0119658
20590000  0.985009  0.970182  0.0060521  0.0119474
20600000  0.985031  0.970227  0.00604266  0.011929
20610000  0.985054  0.970271  0.00603324  0.0119107
20620000  0.985076  0.970316  0.00602383  0.0118924
20630000  0.985099  0.97036  0.00601444  0.0118741
20640000  0.985121  0.970404  0.00600507  0.0118559
20650000  0.985143  0.970448  0.00599571  0.0118377
20660000  0.985166  0.970492  0.00598636  0.0118195
20670000  0.985188  0.970536  0.00597703  0.0118013
20680000  0.98521  0.97058  0.00596772  0.0117832
20690000  0.985232  0.970624  0.00595842  0.0117651
20700000  0.985255  0.970668  0.00594913  0.0117471
20710000  0.985277  0.970712  0.00593986  0.011729
20720000  0.985299  0.970755  0.00593061  0.011711
20730000  0.985321  0.970799  0.00592137  0.011693
20740000  0.985343  0.970842  0.00591215  0.0116751
20750000  0.985365  0.970886  0.00590294  0.0116571
20760000  0.985387  0.970929  0.00589374  0.0116392
20770000  0.985409  0.970972  0.00588457  0.0116214
20780000  0.985431  0.971016  0.0058754  0.0116035
20790000  0.985453  0.971059  0.00586625  0.0115857
20800000  0.985474  0.971102  0.00585712  0.0115679
20810000  0.985496  0.971145  0.005848  0.0115502
20820000  0.985518  0.971188  0.00583889  0.0115324
20830000  0.98554  0.971231  0.0058298  0.0115147
20840000  0.985561  0.971274  0.00582073  0.0114971
20850000  0.985583  0.971317  0.00581167  0.0114794
20860000  0.985605  0.971359  0.00580262  0.0114618
20870000  0.985626  0.971402  0.00579359  0.0114442
20880000  0.985648  0.971445  0.00578458  0.0114267
20890000  0.985669  0.971487  0.00577557  0.0114091
20900000  0.985691  0.97153  0.00576659  0.0113916
20910000  0.985712  0.971572  0.00575761  0.0113741
20920000  0.985734  0.971614  0.00574866  0.0113567
20930000  0.985755  0.971657  0.00573971  0.0113393
20940000  0.985777  0.971699  0.00573078  0.0113219
20950000  0.985798  0.971741  0.00572187  0.0113045
20960000  0.985819  0.971783  0.00571297  0.0112872
20970000  0.985841  0.971825  0.00570409  0.0112699
20980000  0.985862  0.971867  0.00569521  0.0112526
20990000  0.985883  0.971909  0.00568636  0.0112353
21000000  0.985904  0.971951  0.00567752  0.0112181
21010000  0.985925  0.971993  0.00566869  0.0112009
21020000  0.985946  0.972034  0.00565987  0.0111837
21030000  0.985967  0.972076  0.00565108  0.0111666
21040000  0.985988  0.972117  0.00564229  0.0111494
21050000  0.986009  0.972159  0.00563352  0.0111323
21060000  0.98603  0.9722  0.00562476  0.0111153
21070000  0.986051  0.972242  0.00561602  0.0110982
21080000  0.986072  0.972283  0.00560729  0.0110812
21090000  0.986093  0.972324  0.00559858  0.0110642
21100000  0.986114  0.972366  0.00558988  0.0110473
21110000  0.986135  0.972407  0.00558119  0.0110303
21120000  0.986156  0.972448  0.00557252  0.0110134
21130000  0.986176  0.972489  0.00556387  0.0109965
21140000  0.986197  0.97253  0.00555522  0.0109797
21150000  0.986218  0.972571  0.00554659  0.0109629
21160000  0.986238  0.972611  0.00553798  0.0109461
21170000  0.986259  0.972652  0.00552938  0.0109293
21180000  0.98628  0.972693  0.00552079  0.0109125
21190000  0.9863  0.972733  0.00551221  0.0108958
21200000  0.986321  0.972774  0.00550365  0.0108791
21210000  0.986341  0.972814  0.00549511  0.0108625
21220000  0.986362  0.972855  0.00548658  0.0108458
21230000  0.986382  0.972895  0.00547806  0.0108292
21240000  0.986402  0.972936  0.00546955  0.0108126
21250000  0.986423  0.972976  0.00546106  0.010796
21260000  0.986443  0.973016  0.00545258  0.0107795
21270000  0.986463  0.973056  0.00544412  0.010763
21280000  0.986484  0.973096  0.00543567  0.0107465
21290000  0.986504  0.973136  0.00542724  0.0107301
21300000  0.986524  0.973176  0.00541881  0.0107136
21310000  0.986544  0.973216  0.0054104  0.0106972
21320000  0.986564  0.973256  0.00540201  0.0106808
21330000  0.986584  0.973296  0.00539363  0.0106645
21340000  0.986605  0.973335  0.00538526  0.0106481
21350000  0.986625  0.973375  0.0053769  0.0106318
21360000  0.986645  0.973414  0.00536856  0.0106156
21370000  0.986665  0.973454  0.00536024  0.0105993
21380000  0.986685  0.973493  0.00535192  0.0105831
21390000  0.986704  0.973533  0.00534362  0.0105669
21400000  0.986724  0.973572  0.00533533  0.0105507
21410000  0.986744  0.973611  0.00532706  0.0105346
21420000  0.986764  0.973651  0.0053188  0.0105184
21430000  0.986784  0.97369  0.00531055  0.0105023
21440000  0.986804  0.973729  0.00530232  0.0104862
21450000  0.986823  0.973768  0.0052941  0.0104702
21460000  0.986843  0.973807  0.00528589  0.0104542
21470000  0.986863  0.973846  0.0052777  0.0104382
21480000  0.986882  0.973885  0.00526951  0.0104222
21490000  0.986902  0.973924  0.00526135  0.0104063
21500000  0.986922  0.973962  0.00525319  0.0103903
21510000  0.986941  0.974001  0.00524505  0.0103744
21520000  0.986961  0.97404  0.00523692  0.0103586
21530000  0.98698  0.974078  0.00522881  0.0103427
21540000  0.987  0.974117  0.0052207  0.0103269
21550000  0.987019  0.974155  0.00521262  0.0103111
21560000  0.987038  0.974193  0.00520454  0.0102953
21570000  0.987058  0.974232  0.00519648  0.0102796
21580000  0.987077  0.97427  0.00518843  0.0102638
21590000  0.987096  0.974308  0.00518039  0.0102481
21600000  0.987116  0.974346  0.00517236  0.0102325
21610000  0.987135  0.974384  0.00516435  0.0102168
21620000  0.987154  0.974422  0.00515636  0.0102012
21630000  0.987173  0.97446  0.00514837  0.0101856
21640000  0.987193  0.974498  0.0051404  0.01017
21650000  0.987212  0.974536  0.00513244  0.0101545
21660000  0.987231  0.974574  0.00512449  0.0101389
21670000  0.98725  0.974612  0.00511656  0.0101234
21680000  0.987269  0.974649  0.00510863  0.010108
21690000  0.987288  0.974687  0.00510073  0.0100925
21700000  0.987307  0.974725  0.00509283  0.0100771
21710000  0.987326  0.974762  0.00508495  0.0100617
21720000  0.987345  0.9748  0.00507708  0.0100463
21730000  0.987364  0.974837  0.00506922  0.0100309
21740000  0.987383  0.974874  0.00506137  0.0100156
21750000  0.987401  0.974912  0.00505354  0.0100003
21760000  0.98742  0.974949  0.00504572  0.00998499
21770000  0.987439  0.974986  0.00503791  0.00996973
21780000  0.987458  0.975023  0.00503012  0.00995449
21790000  0.987477  0.97506  0.00502234  0.00993928
21800000  0.987495  0.975097  0.00501457  0.00992409
21810000  0.987514  0.975134  0.00500681  0.00990892
21820000  0.987533  0.975171  0.00499906  0.00989378
21830000  0.987551  0.975208  0.00499133  0.00987866
21840000  0.98757  0.975245  0.00498361  0.00986357
21850000  0.987588  0.975281  0.0049759  0.0098485
21860000  0.987607  0.975318  0.00496821  0.00983345
21870000  0.987625  0.975355  0.00496052  0.00981843
21880000  0.987644  0.975391  0.00495285  0.00980343
21890000  0.987662  0.975428  0.0049452  0.00978845
21900000  0.987681  0.975464  0.00493755  0.0097735
21910000  0.987699  0.9755  0.00492992  0.00975857
21920000  0.987717  0.975537  0.00492229  0.00974366
21930000  0.987736  0.975573  0.00491469  0.00972878
21940000  0.987754  0.975609  0.00490709  0.00971392
21950000  0.987772  0.975645  0.0048995  0.00969908
21960000  0.98779  0.975682  0.00489193  0.00968427
21970000  0.987809  0.975718  0.00488437  0.00966948
21980000  0.987827  0.975754  0.00487682  0.00965471
